image_url,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
https://inaturalist-open-data.s3.amazonaws.com/photos/110275965/medium.jpg,"Quarto Cagnino, Milano MI, Italia",45.4769295728,9.1011842011,10,,,,10,,,false,,,Volvariella bombycina flaviceps,Volvariella bombycina flaviceps,,Fungi,128071
https://inaturalist-open-data.s3.amazonaws.com/photos/110474809/medium.jpg,"Bolaños, Jal., México",21.8287081727,-103.7420458971,944,,,,944,,,false,,,Volvariella bombycina,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/110846974/medium.jpg,"Portage, MI, US",42.2134366728,-85.5680383333,20,,,,20,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/110878860/medium.jpg,"Shady Hills, FL 34610, USA",28.376749479,-82.5352216965,244,,,,244,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/111675316/medium.jpg,"Carroll County, GA, USA",33.446232705,-84.9627702526,4,,,,4,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/111973314/medium.jpeg,"Ленинский р-н, Ярославль, Ярославская обл., Россия",57.6193964546,39.8950288136,61,,,,61,,,false,,,Volvariella bombycina,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/112194929/medium.jpeg,"Robertson County, TX, USA",31.0178252845,-96.7730526192,4,,,,4,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/112437527/medium.jpeg,"Hidalgo, Texas, United States",26.1233557,-97.9578215499,,,,,,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/112930396/medium.jpeg,"Greensburg, Pennsylvania, USA",40.31395,-79.54855,3934,,,,3934,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/113409841/medium.jpeg,"Greensburg, Pennsylvania, USA",40.31395,-79.54855,3934,,,,3934,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/113483619/medium.jpeg,"North Laurel, MD 20723, USA",39.1373482753,-76.8861173893,228,,,,228,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/113777965/medium.jpeg,"Орехово-Зуевский р-н, Московская обл., Россия",55.6167297116,38.872197648,61,,,,61,,,false,,,Вольвариелла шелковистая,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/114102869/medium.jpg,"Main St, Dryden, MI, US",42.94547,-83.1356111667,18,,,,18,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/114210917/medium.jpeg,"Antrim, NH 03440, USA",43.0434023203,-71.976690036,8572,,,,8572,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/114576929/medium.jpg,"University of Florida, Gainesville, FL, US",29.6313116667,-82.3703166667,5,,,,5,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/114843455/medium.jpeg,"Hadersdorf - Weidlingau, Wien, Österreich",48.2318101332,16.2328369718,357,,,,357,,,false,,,Volvariella bombycina,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/114931384/medium.jpg,"Rua Wilson Macetti, Vinhedo, SP, BR",-23.02045,-46.94711333,8,,,,8,,,false,,,Volvariella bombycina,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/114957631/medium.jpg,"Comite River Park, Baton Rouge, LA, US",30.5225716667,-91.0965805,13,,,,13,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/116480668/medium.jpeg,"Ixtaczoquitlán, Ver., México",18.8385169722,-97.009494,,,,,,,,false,gps,gps,Volvariella bombycina flaviceps,Volvariella bombycina flaviceps,,Fungi,128071
https://static.inaturalist.org/photos/117212950/medium.jpeg,"Белоцерковский район, Киевская область, Украина",49.783087738,30.0361165032,674,,,,674,,,false,gps,gps,Volvariella bombycina,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/117433397/medium.jpeg,"Communauté-Urbaine-de-l'Outaouais, CA-QC, CA",45.382364,-75.813361,100,,,,100,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/119065998/medium.jpg,"Double Springs Rd, Murfreesboro, TN, US",35.8137316698,-86.3303127165,64,,,,64,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/121532972/medium.jpeg,Zoológico do Hotel Tropical,-3.0622590961,-60.1073615626,206,,,,206,,,false,gps,gps,Volvariella bombycina flaviceps,Volvariella bombycina flaviceps,,Fungi,128071
https://inaturalist-open-data.s3.amazonaws.com/photos/122244732/medium.jpg,"Alachua County, FL, USA",29.6119765311,-82.3453962877,3906,,,,3906,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/122569800/medium.jpeg,"89150 Brannay, France",48.2301057093,3.1167215109,180,,,,180,,,false,,,Volvaire soyeuse,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/124712264/medium.jpeg,"El Empleado, Cuernavaca, Mor., México",18.9438865,-99.2356048,925,,,,925,,,false,,,Volvariella bombycina flaviceps,Volvariella bombycina flaviceps,,Fungi,128071
https://inaturalist-open-data.s3.amazonaws.com/photos/124733060/medium.jpeg,"Zaleski State Forest, Athens and Vinton Cos., Ohio, USA",39.3154,-82.3614,12325,,,,12325,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/124784410/medium.jpeg,"Monsaraz, 7200, Portugal",38.4567690137,-7.3977168649,169,,,,169,,,false,gps,gps,Volvariella bombycina,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/124858201/medium.jpeg,"Palm Coast, FL 32137, USA",29.6549779722,-81.2513859722,,,,,,,,false,gps,gps,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/125499398/medium.jpeg,Sendero El Funicular,-26.7887409229,-65.3302018717,200,,,,200,,,false,gps,gps,Volvariella bombycina flaviceps,Volvariella bombycina flaviceps,,Fungi,128071
https://static.inaturalist.org/photos/125499994/medium.jpeg,Sendero El Funicular,-26.7887409229,-65.3302018717,200,,,,200,,,false,gps,gps,Volvariella bombycina flaviceps,Volvariella bombycina flaviceps,,Fungi,128071
https://static.inaturalist.org/photos/125501362/medium.jpeg,Sendero El Funicular,-26.7887409229,-65.3302018717,200,,,,200,,,false,gps,gps,Volvariella bombycina flaviceps,Volvariella bombycina flaviceps,,Fungi,128071
https://inaturalist-open-data.s3.amazonaws.com/photos/125766766/medium.jpeg,"Tarrant, Texas, United States",32.7941133333,-97.1363166667,,,,,,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/126345175/medium.jpg,"Mayagüez, PR, US",18.3837342618,-67.4849857338,103,,,,103,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/126517579/medium.jpeg,"Chamilpa, Cuernavaca, Mor., México",18.9674282,-99.2356048,1546,,,,1546,,,false,,,Volvariella bombycina flaviceps,Volvariella bombycina flaviceps,,Fungi,128071
https://inaturalist-open-data.s3.amazonaws.com/photos/126518546/medium.jpeg,"Chamilpa, Cuernavaca, Mor., México",18.9674282,-99.2356048,1546,,,,1546,,,false,,,Volvariella bombycina flaviceps,Volvariella bombycina flaviceps,,Fungi,128071
https://inaturalist-open-data.s3.amazonaws.com/photos/126699638/medium.jpeg,"Portslade, Brighton BN41 1YF, UK",50.8355553298,-0.2125080675,3,,,,3,,,false,gps,gps,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/126759798/medium.jpg,"Tolleson, AZ, US",33.446468195,-112.2695061216,194,,,,194,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/126844050/medium.jpg,"Fairview Ave, Houston, TX, US",29.7464866667,-95.3985583333,10,,,,10,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/126892650/medium.jpeg,"Georgia, US",32.5666595903,-82.0332743489,,,,,29093,obscured,,true,gps,gps,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/127121561/medium.jpeg,"Portslade, Brighton BN41 1YF, UK",50.8355489775,-0.2125704288,35,,,,35,,,false,gps,gps,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/127317854/medium.jpeg,"Northlakes, Lake Magdalene, FL 33618, USA",28.1022222222,-82.4902777778,,,,,,,,false,gps,gps,Volvariella bombycina,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/128690950/medium.jpg,"Brogueira, Torres Novas, Santarém, PT",39.4162560453,-8.53822382,22,,,,22,,,false,,,Вольвариелла шелковистая,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/128825350/medium.jpeg,"Новопетровка, Респ. Башкортостан, Россия",54.9666290281,54.3490142822,,,,,,,,false,gps,gps,Вольвариелла шелковистая,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/128831574/medium.jpg,"Sauk, Wisconsin, United States",43.450059,-89.787529,,,,,,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/129271029/medium.jpg,"Blanks Rd, Conroe, TX, US",30.2107116667,-95.2646033333,13,,,,13,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/129480993/medium.jpeg,"Los Naranjos, Panamá",8.8203115616,-82.4944518377,1138,,,,1138,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/130291907/medium.jpg,"Marrakech Ct, Bellaire, TX, US",29.6993333127,-95.4517050786,30,,,,30,,,false,,,Volvariella bombycina flaviceps,Volvariella bombycina flaviceps,,Fungi,128071
https://inaturalist-open-data.s3.amazonaws.com/photos/130070708/medium.jpg,"Marrakech Ct, Bellaire, TX, US",29.69922,-95.45195,30,,,,30,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/130332207/medium.jpeg,"Chocamán, Ver., México",19.0284159256,-97.0335687697,61,,,,61,,,false,gps,gps,Volvariella bombycina flaviceps,Volvariella bombycina flaviceps,,Fungi,128071
https://inaturalist-open-data.s3.amazonaws.com/photos/130898228/medium.jpeg,"Bastrop County, TX, USA",30.0472977685,-97.1604158971,8,,,,8,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/131016588/medium.jpg,"Flint Hill St, San Antonio, TX, US",29.5438916667,-98.5689283333,,,,,,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/131312796/medium.jpg,"Gainesville, FL, USA",29.6516344,-82.3248262,16713,,,,16713,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/131436322/medium.jpg,"Nerstrand Big Woods State Park, Nerstrand, MN, US",44.3444623175,-93.1123484275,686,,,,686,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/132357959/medium.jpg,"Hood Rd, Fayetteville, GA, US",33.4607048728,-84.4946320084,20,,,,20,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/132826702/medium.jpeg,"Cass County, TX, USA",33.2348059401,-94.2568449262,15,,,,15,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/132857355/medium.jpeg,beargrass creek state nature preserve,38.210675,-85.711221,,,,,,,,false,,"",Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/132895448/medium.jpg,"Washington, TX, US",30.2759514817,-96.1448742809,24,,,,24,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/132914811/medium.jpg,"Texas, US",29.7206292737,-98.4226691455,,,,,29458,obscured,,true,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/133009138/medium.jpeg,"Castroville, TX 78009, USA",29.3390238433,-98.8842959389,8,,,,8,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/133213869/medium.jpg,"проспект Октября, Уфа, Республика Башкортостан, RU",54.7784216667,56.0296778333,10,,,,10,,,false,,,Volvariella bombycina,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/133756535/medium.jpg,"Парк им. М. Гафури, Уфа, Республика Башкортостан, RU",54.7702333333,56.0167778333,10,,,,10,,,false,,,Volvariella bombycina,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/134704286/medium.jpeg,"Far West Side, San Antonio, TX, USA",29.5068816667,-98.6368333333,,,,,,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/135044203/medium.jpeg,"Blackshear, GA 31516, USA",31.2577916667,-82.3464555556,,,,,,,,false,gps,gps,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/135126800/medium.jpeg,"Курская, Ставропольский край, Россия",44.0433322901,44.4733734056,22,,,,22,,,false,gps,gps,Вольвариелла шелковистая,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/135173768/medium.jpg,"White Rock Lake Park, Dallas, TX, US",32.8368416667,-96.7103883333,5,,,,5,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/135317916/medium.jpeg,"Upper Township, OH 45638, USA",38.55673073,-82.61909094,10,,,,10,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/135667869/medium.jpg,"New Forest National Park, Southampton, England, GB",50.8573283333,-1.509645,5,,,,5,,,false,,,Volvariella bombycina,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/135780954/medium.jpeg,"San Diego County, US-CA, US",32.9770227739,-117.0165746539,,,,,29039,obscured,,true,gps,gps,Вольвариелла шелковистая,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/135791883/medium.jpg,"Southside, San Antonio, TX, USA",29.259373,-98.57624,,,,,,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/135965232/medium.jpeg,"Ростовская обл., Россия, 346505",47.7365184,40.3322112,,,,,,,,false,gps,gps,Volvariella bombycina,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/136063293/medium.jpeg,"35030 Cornoleda, Province of Padua, Italy",45.2751319722,11.6711349722,,,,,,,,false,gps,gps,Volvariella bombycina,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/136178957/medium.jpeg,"Ennis, TX, USA",32.3087457616,-96.6341590136,8,,,,8,,,false,gps,gps,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/136319655/medium.jpg,"Austin, TX, US",30.2133900285,-97.6489928669,19,,,,19,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/136414653/medium.jpeg,"Santander, CO",7.0025122645,-73.1966868513,58,,,,31331,obscured,,true,gps,gps,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/136444864/medium.jpeg,"McCurtain County, OK, USA",33.9477302297,-94.7078446891,15,,,,15,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/136450091/medium.jpeg,"Atlanta, GA 30350, USA",33.9957067959,-84.3271604553,317,,,,317,,,false,gps,gps,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/136698389/medium.jpeg,"Rubizhne, Luhansk Oblast, Ukraine, 93000",49.0251525768,38.3674278483,38,,,,38,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/136714364/medium.jpg,"Adams St, Newburgh, IN, US",37.950775,-87.3991383333,8,,,,8,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/136756593/medium.jpg,"E Mission Blvd, Fayetteville, AR, US",36.1021410631,-94.0839023987,19,,,,19,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/136795743/medium.jpg,"Bancroft Pl NW, Washington, DC, US",38.9151351799,-77.0479382385,65,,,,65,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/136835151/medium.jpeg,"Железногорск, Курская обл., Россия, 307176",52.3492995619,35.3541715443,7,,,,7,,,false,gps,gps,Вольвариелла шелковистая,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/137727661/medium.jpg,"Воронеж, Воронежская область, RU",51.7562133333,39.2297783333,16,,,,16,,open,false,,,Вольвариелла шелковистая,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/137772033/medium.jpg,"Boquilobo Bog Natural Reserve, Azinhaga, Alentejo, PT",39.3957658904,-8.5391910741,22,,,,22,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/138108138/medium.jpeg,"West Livingston, TX 77351, USA",30.6569491741,-95.003409612,488,,,,488,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/138181414/medium.jpeg,"Респ. Башкортостан, Россия, 453338",53.0227069072,56.5552293509,486,,,,486,,,false,gps,gps,Вольвариелла шелковистая,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/138197553/medium.jpeg,"ул. Тропинка, Курск, Курская обл., Россия, 305021",51.7833527738,36.1705487967,30,,,,30,,,false,gps,gps,Volvariella bombycina,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/138216671/medium.jpeg,Stouffville,43.9739837646,-79.1959915161,78,,,,78,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/138339547/medium.jpg,"Texana Park and Campground, Ganado, TX, US",28.9557666778,-96.5429215956,65,,,,65,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/138402533/medium.jpeg,"Москва, Россия, 103426",55.7640762219,37.6121077314,220407,,,,220407,,,false,gps,gps,Volvariella bombycina,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/138526170/medium.jpg,"Wolf Bay Dr, Foley, AL, US",30.3484716667,-87.637245,29,,,,29,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/138561683/medium.jpeg,Costa Rica,9.7528125861,-83.7534282357,212090,,,,212090,,,false,gps,gps,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/138658096/medium.jpg,"Riverbank Rd, Batesville, AR, US",35.7548833333,-91.63233,24,,,,24,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/139009576/medium.jpg,"Lake Shore Rd, Putnam Valley, NY, US",41.4429595974,-73.8096725755,30,,,,30,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/139401887/medium.jpg,"E McKinney Rd, Frisco, TX, US",33.1543888333,-96.8140616667,165,,,,165,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/139539384/medium.jpeg,"Pyrohiv, Kyiv, Ukraine, 02000",50.3578219722,30.520824,,,,,,,,false,gps,gps,Volvariella bombycina,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/139639127/medium.jpg,"Pratts Wayne Woods County Forest Preserve, Wayne, IL, US",41.94582,-88.235955,10,,,,10,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/139682577/medium.jpeg,"Svaneke, 3740 Svaneke, Danmark",55.1393594827,15.1265933116,24,,,,24,,,false,,,Volvariella bombycina,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/139893866/medium.jpeg,"50018 Scandicci FI, Italia",43.7126959958,11.1639523879,5,,,,5,,,false,gps,gps,Volvariella bombycina,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/139933416/medium.jpeg,"Казань, Респ. Татарстан, Россия, 420087",55.7587454481,49.1752613336,16,,,,16,,,false,gps,gps,Вольвариелла шелковистая,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/139972986/medium.jpeg,"Johnston County, US-NC, US",35.6507,-78.4564,,,,,,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/140045964/medium.jpeg,New York,40.8916358948,-73.8904190063,12,,,,12,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/140168591/medium.jpeg,"DeKalb County, US-AL, US",34.529232,-85.5601599722,,,,,,,,false,gps,gps,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/140192515/medium.jpeg,"Тула, Тульская обл., Россия, 300012",54.17884825,37.6075248611,,,,,,,,false,gps,gps,Вольвариелла шелковистая,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/140311098/medium.jpg,"Prospect Park, New York, NY, US",40.6571151059,-73.9707272386,139,,,,139,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/140319918/medium.jpeg,"Gainesville, FL, USA",29.7028508877,-82.3445191607,9,,,,9,,,false,gps,gps,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/140476595/medium.jpeg,"Eastern Administrative Okrug, Moscow, Russia",55.7471888889,37.8022388889,32,,,,32,,,false,,,Вольвариелла шелковистая,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/140511022/medium.jpg,"Sligo Creek Pkwy, Silver Spring, MD, US",39.0024727676,-77.0132057928,10,,,,10,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/140525323/medium.jpeg,"Del Valle, TX, USA",30.2086111111,-97.6483333333,,,,,,,,false,gps,gps,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/140613656/medium.jpeg,Indianapolis,39.8629798889,-86.0171508789,,,,,,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/140800707/medium.jpg,"Pound Ridge Rd, Bedford, NY, US",41.20272,-73.6398383333,4,,,,4,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/140800776/medium.jpg,"Pound Ridge Rd, Bedford, NY, US",41.2027133333,-73.6398383333,4,,,,4,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/140800818/medium.jpg,"Pound Ridge Rd, Bedford, NY, US",41.202695,-73.6398466667,4,,,,4,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/140883022/medium.jpeg,"Guadalajara, Jal., México",20.7237515034,-103.2894444466,32,,,,32,,,false,gps,gps,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/140948960/medium.jpeg,"East Side Pioneers, Rochester, MN, USA",44.02159,-92.4539963997,,,,,,,,false,gps,gps,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/140992176/medium.jpg,"Российский переулок, Уфа, Республика Башкортостан, RU",54.7824166667,56.0380278333,65,,,,65,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/141029633/medium.jpeg,"Conway, KY 40456, USA",37.3426195,-84.31530225,9,,,,9,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/141175083/medium.jpg,"Cumberland Falls Hwy, Corbin, KY, US",36.9030187492,-84.1649956886,26,,,,26,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/141240310/medium.jpeg,"Łoskoń Zajezdnia, 85-787 Bydgoszcz, Polska",53.1765916667,18.1732555556,,,,,,,,false,,,Volvariella bombycina,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/141279665/medium.jpg,United States,35.170969252,-85.1668588807,14,,,,28734,obscured,,true,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/141295184/medium.jpeg,"Comanche, San Antonio, TX 78222, USA",29.3936955865,-98.4120672941,5,,,,5,,,false,gps,gps,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/141446460/medium.jpeg,"Carmel, IN, USA",39.9753884891,-86.1709627738,4,,,,4,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/141450241/medium.jpeg,844 South Townline Road,43.3954266631,-82.8682627156,190,,,,190,,,false,gps,gps,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/141451916/medium.jpeg,"Cuernavaca, Mor., México",18.9242095,-99.2215659,9623,,,,9623,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://static.inaturalist.org/photos/141478382/medium.jpg,"NH-140, Gilmanton, NH, US",43.4240716667,-71.4134,65,,,,65,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
https://inaturalist-open-data.s3.amazonaws.com/photos/141521020/medium.jpg,"E McKinney Rd, Frisco, TX, US",33.1572888333,-96.8138616667,,,,,,,,false,,,Silky Rosegill,Volvariella bombycina,,Fungi,128074
